Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
5,B5 LM,KIMZEY A,3088.5,145.90232010400155,0.9077661349002784,7.83584887012149,7.2254286370260115,,2,0.191
5,B5 LM,KIMZEY A,3089.0,141.08598541398763,0.8138503193446704,10.69315640842667,8.609453226161575,,2,0.149
5,B5 LM,KIMZEY A,3089.5,120.48684514780905,0.779477716878621,11.506237769198325,9.266745229373045,,2,0.128
5,B5 LM,KIMZEY A,3090.0,102.57682995306477,0.8695019643193989,10.696116950971971,10.064555854531395,,2,0.106
5,B5 LM,KIMZEY A,3090.5,85.45260249261942,0.9305014515362425,8.823579391484007,9.933303655616804,,2,0.085
5,B5 LM,KIMZEY A,3091.0,75.18804577123095,0.930639460258881,7.466186804914509,9.875839213702497,,2,0.064
6,B5 LM,KIMZEY A,3091.5,63.9326123562868,0.798823065682374,6.591979091627449,9.489064960347012,,2,0.043
6,B5 LM,KIMZEY A,3092.0,68.2563781252833,0.7148647157399641,7.677102966689615,11.129897483496011,,2,0.021
3,C SH,KIMZEY A,3092.5,71.0892914758385,0.6257112710380192,8.949022564963094,13.548038928732549,,1,1.0
3,C SH,KIMZEY A,3093.0,70.6848847136044,0.5560685164581803,10.245467792492388,16.53747211942465,,1,0.9740000000000001
3,C SH,KIMZEY A,3093.5,62.66433996731372,0.47967715649527365,11.53463486578918,17.87838177669705,,1,0.9470000000000001
3,C SH,KIMZEY A,3094.0,61.53809896531066,0.48512730685940286,13.62296043931181,17.817919865460855,,1,0.9209999999999999
3,C SH,KIMZEY A,3094.5,66.32423100050096,0.5556184647888748,15.374559688321556,17.25956893745499,,1,0.895
3,C SH,KIMZEY A,3095.0,59.347681927854005,0.5571533751847584,14.903351223110636,15.41149108752592,,1,0.868
3,C SH,KIMZEY A,3095.5,64.12218607319654,0.6456022150735101,15.00871092883655,15.332369551622325,,1,0.8420000000000001
3,C SH,KIMZEY A,3096.0,66.59361612217972,0.7174378585438597,15.230575914330199,15.260703370543101,,1,0.816
3,C SH,KIMZEY A,3096.5,62.077370910576974,0.7376863071011519,15.62390522212223,14.554799040295203,,1,0.789
3,C SH,KIMZEY A,3097.0,60.71180790424176,0.7473068783371826,16.45335124996797,13.984410307592585,,1,0.763
3,C SH,KIMZEY A,3097.5,63.63368508614247,0.7445397219561686,16.754856006770492,14.129565246097439,,1,0.711
3,C SH,KIMZEY A,3098.0,65.95633977486193,0.7199085000625322,16.20476733721719,14.832164543402667,,1,0.684
3,C SH,KIMZEY A,3098.5,72.41729873416179,0.7331503883043288,16.117636028598792,15.878370728944446,,1,0.6579999999999999
3,C SH,KIMZEY A,3099.0,60.308409067703636,0.6287079760438957,15.254372848495262,14.317468583115483,,1,0.632
3,C SH,KIMZEY A,3099.5,76.77329048188763,0.7288449091039989,17.578811626819054,15.746835799170809,,1,0.605
2,C SH,KIMZEY A,3100.0,67.00466815697528,0.6315306068406215,17.441036754157654,14.401972651466012,,1,0.579
2,C SH,KIMZEY A,3100.5,72.1044191959163,0.6349875186247732,18.19120810667735,15.337211044553776,,1,0.5529999999999999
2,C SH,KIMZEY A,3101.0,67.0388153539848,0.5904761041261467,18.18724002087546,15.552550251072297,,1,0.526
2,C SH,KIMZEY A,3101.5,73.04171561289876,0.6599606893772139,18.5811240090995,16.745473182513724,,1,0.5
2,C SH,KIMZEY A,3102.0,62.29434590944849,0.6483310045589002,16.239065319121252,15.434659890458278,,1,0.474
2,C SH,KIMZEY A,3102.5,73.83045862202627,0.8217121911299224,15.066530842720878,16.40963316789277,,1,0.447
2,C SH,KIMZEY A,3103.0,59.26434607359518,0.7769108611515076,12.700018159112211,14.143415900060157,,1,0.42100000000000004
2,C SH,KIMZEY A,3103.5,62.28896318230383,0.7978701873854577,13.39466887448676,13.450091950564245,,1,0.395
3,C SH,KIMZEY A,3104.0,64.33485633072749,0.7825792070345031,14.625258124118202,12.541797258502205,,1,0.368
3,C SH,KIMZEY A,3104.5,63.706288456391256,0.7583601434643167,15.451604419105019,11.718609917408394,,1,0.342
2,C SH,KIMZEY A,3105.0,66.63191970127221,0.7660230039978786,15.647176160246374,11.689201775796137,,1,0.289
2,C SH,KIMZEY A,3105.5,64.05032290958842,0.7249914299491317,14.298415990867332,11.28377997411165,,1,0.263
2,C SH,KIMZEY A,3106.0,72.94930416206614,0.7516725688398979,13.908969484566775,12.689528997439867,,1,0.237
2,C SH,KIMZEY A,3106.5,75.26487717314873,0.7209455209741875,13.641291856936105,13.722202799681558,,1,0.21100000000000002
2,C SH,KIMZEY A,3107.0,67.53628304007253,0.6288818305719996,12.775511722009142,13.713523692463815,,1,0.184
2,C SH,KIMZEY A,3107.5,68.31495212068467,0.6186761563511707,12.663460652152635,14.54823685574795,,1,0.158
2,C SH,KIMZEY A,3108.0,67.68539652830364,0.5997017770385922,13.131977940561079,15.153775512056507,,1,0.132
2,C SH,KIMZEY A,3108.5,64.75922434212305,0.5447463726299646,14.50011463074208,14.828348739562378,,1,0.105
3,C SH,KIMZEY A,3109.0,64.22690663519316,0.51081881341494,16.94904112483617,14.88599288596378,,1,0.079
3,C SH,KIMZEY A,3109.5,58.48562283421365,0.4797482174616976,19.103817346700026,16.65139933629965,,1,0.053
5,C LM,KIMZEY A,3110.5,40.01227179906793,0.4030650231599837,19.560668479245788,18.26090726132685,,2,1.0
5,C LM,KIMZEY A,3111.0,26.76862745532181,0.40377680346010875,18.9517058633548,17.627270280315617,,2,0.988
5,C LM,KIMZEY A,3111.5,21.151943281450315,0.52317257837931,17.059505772117532,14.695483360000294,,2,0.976
5,C LM,KIMZEY A,3112.0,17.82448431532757,0.7399353641022156,14.159745489212195,11.175496565180282,,2,0.9640000000000001
5,C LM,KIMZEY A,3112.5,15.090705525573782,1.016719776762793,11.253773779345,8.235190537207805,,2,0.9520000000000001
5,C LM,KIMZEY A,3113.0,13.321321764141667,1.2898426413291786,8.579891111550776,6.462907316965899,,2,0.94
8,C LM,KIMZEY A,3113.5,12.602752626983463,1.4234624070619628,6.690217493556135,5.916064909228334,,2,0.929
8,C LM,KIMZEY A,3114.0,14.446160583616116,1.3753763941013921,5.898207678765136,6.316993345567395,,2,0.917
8,C LM,KIMZEY A,3114.5,11.581384541099903,1.2246018636876848,5.419818091228368,6.037161225060145,,2,0.905
8,C LM,KIMZEY A,3115.0,13.956173171122131,1.142142197910282,5.5868833628039996,5.6780083977134765,,2,0.893
8,C LM,KIMZEY A,3115.5,17.92793848023589,1.092092266825486,5.654955519125241,4.75253870013587,,2,0.8809999999999999
6,C LM,KIMZEY A,3116.0,18.213154571637578,1.0671307785704547,5.2462565845160976,3.350798956820593,,2,0.8690000000000001
6,C LM,KIMZEY A,3116.5,22.315363464540557,1.142448802142535,5.163659867815809,3.5693489500049047,,2,0.857
6,C LM,KIMZEY A,3117.0,17.90674336372274,1.161537268230803,4.524988058307112,3.2120307821561696,,2,0.845
6,C LM,KIMZEY A,3117.5,25.655291912019308,1.2427843949970327,5.412404302645081,3.8239478745138995,,2,0.833
5,C LM,KIMZEY A,3118.0,25.235784081728482,1.2575764825192486,5.98567439474139,3.1473657450978005,,2,0.821
5,C LM,KIMZEY A,3118.5,27.571743511860834,1.2496701866925908,7.170998077380109,3.22110308496895,,2,0.81
5,C LM,KIMZEY A,3119.0,27.85923801874272,1.1462588394637303,8.104057187068808,3.800152558332642,,2,0.7979999999999999
6,C LM,KIMZEY A,3119.5,35.35941739982155,1.0660375260529975,8.913124906906624,5.649034350484498,,2,0.7859999999999999
6,C LM,KIMZEY A,3120.0,40.09524533885361,0.9943348175108203,8.720151276101756,6.978728686332161,,2,0.774
6,C LM,KIMZEY A,3120.5,39.90387708147004,0.9354783892541925,7.995180461551817,6.84464519299036,,2,0.762
8,C LM,KIMZEY A,3121.0,38.97630325006986,0.9233689193349335,7.66388097068505,6.280976385613707,,2,0.75
5,C LM,KIMZEY A,3121.5,41.52151041537271,0.9606479718684774,8.03491004074281,6.365983723356706,,2,0.738
5,C LM,KIMZEY A,3122.0,41.57641091204661,0.9970200061079989,8.129897070043052,6.412675261230137,,2,0.738
6,C LM,KIMZEY A,3122.5,31.44066378282269,0.975765222702558,7.173560047828451,5.056519795561436,,2,0.726
5,C LM,KIMZEY A,3123.0,35.375340572965186,1.0750742091786396,7.4305588205818776,4.675484538125223,,2,0.7140000000000001
6,C LM,KIMZEY A,3123.5,37.06215608238928,1.1858651037481949,7.1196994337354225,3.764879026069071,,2,0.7020000000000001
6,C LM,KIMZEY A,3124.0,35.11812282477565,1.2750010554534013,5.779283214426614,3.1399170802271574,,2,0.69
6,C LM,KIMZEY A,3124.5,34.32188342125205,1.3478779191481953,4.58512866407828,3.6770052128516055,,2,0.679
6,C LM,KIMZEY A,3125.0,34.84746883330503,1.354280642234922,4.245168326202693,4.200235535494425,,2,0.667
6,C LM,KIMZEY A,3125.5,33.61132248491333,1.2643791675351135,4.348761763431822,4.0551675678302095,,2,0.655
6,C LM,KIMZEY A,3126.0,36.56966499159395,1.1624253020158524,4.8417849882427175,4.599252185580569,,2,0.643
5,C LM,KIMZEY A,3126.5,31.403091553278692,1.050115631680469,4.623297805928307,4.822007088916763,,2,0.631
6,C LM,KIMZEY A,3127.0,35.364590097601614,1.1247707589702778,4.997807746764078,6.475275128691311,,2,0.619
6,C LM,KIMZEY A,3127.5,25.582777531761646,1.2072917355943944,3.5956771148670414,6.227781372951349,,2,0.607
6,C LM,KIMZEY A,3128.0,24.29128337189834,1.36477745621499,2.5274119886799133,6.639165092915436,,2,0.595
9,C LM,KIMZEY A,3128.5,24.510741149032608,1.4590647630655733,2.004097943574014,7.113319486767004,,2,0.583
9,C LM,KIMZEY A,3129.0,15.929423739153751,1.3544021328066236,1.2648876957554553,6.66835428408221,,2,0.5710000000000001
9,C LM,KIMZEY A,3129.5,22.249292104620643,1.2303902371755804,2.255317950243085,8.186109325746989,,2,0.56
9,C LM,KIMZEY A,3130.0,22.6943560569632,1.021105171967529,3.25085031122359,9.278600143207177,,2,0.5479999999999999
9,C LM,KIMZEY A,3130.5,19.689582195745157,0.816069348268572,3.9284845143794,9.434376423808095,,2,0.536
9,C LM,KIMZEY A,3131.0,32.82678048429779,0.77663393745326,5.4548828953914645,9.705161311959998,,2,0.524
9,C LM,KIMZEY A,3131.5,54.294215763348475,0.8386290643033936,7.451204356969615,9.816537303917787,,2,0.512
6,C LM,KIMZEY A,3132.0,52.1086344478549,0.7293203145732112,7.31260668357862,7.94936314809204,,2,0.5
4,C LM,KIMZEY A,3132.5,63.13311654109721,0.7218538879202733,8.70915130787995,9.910322247186713,,2,0.488
4,C LM,KIMZEY A,3133.0,62.35327918665719,0.6795012824348754,9.495881837651227,11.628196973957554,,2,0.47600000000000003
4,C LM,KIMZEY A,3133.5,66.05485235011815,0.7186157565656872,10.608239216458177,12.83533434686126,,2,0.46399999999999997
4,C LM,KIMZEY A,3134.0,56.32688990377529,0.6564922527461142,10.18429514521205,11.466177282578123,,2,0.452
4,C LM,KIMZEY A,3134.5,68.52959621172538,0.717535372831598,11.175666930855217,12.696847159110526,,2,0.44
4,C LM,KIMZEY A,3135.0,74.4862214463247,0.7166359818161111,11.384915734912882,13.093218302031174,,2,0.429
4,C LM,KIMZEY A,3135.5,73.54185522303558,0.6567436931895455,10.621751386962323,12.014236628369622,,2,0.41700000000000004
4,C LM,KIMZEY A,3136.0,93.07035793923568,0.7175457196385119,10.55166023480317,12.408881832279212,,2,0.405
6,C LM,KIMZEY A,3136.5,109.00006940272458,0.7307159341097091,9.616617867332236,12.375058718986823,,2,0.39299999999999996
6,C LM,KIMZEY A,3137.0,132.56372369742488,0.7388670266937576,9.19944854250629,13.108228156888947,,2,0.381
6,C LM,KIMZEY A,3137.5,168.4873822594762,0.6929388589521308,8.746415827042828,13.144485244131097,,2,0.369
4,C LM,KIMZEY A,3138.0,220.0029889981015,0.705382106113993,9.311274899637041,13.304819623360574,,2,0.35700000000000004
2,A1 SH,CROSS H CATTLE,2573.5,110.15808162493745,0.6593546155977037,7.728804633111475,12.052470504865898,3.564657424634516,1,1.0
2,A1 SH,CROSS H CATTLE,2574.0,99.83659661058495,0.647397791088268,9.15953184968237,12.553155330074594,3.4689689593546484,1,0.987
2,A1 SH,CROSS H CATTLE,2574.5,96.83756152664195,0.6464226845797415,12.286947459784681,15.424556484669663,3.4023441649684947,1,0.9740000000000001
2,A1 SH,CROSS H CATTLE,2575.0,88.96248928032963,0.5920778412913608,13.34913383481733,15.142173534630114,3.1639010603071216,1,0.961
2,A1 SH,CROSS H CATTLE,2575.5,84.83716355612945,0.5757836233991079,13.716088393964668,15.649140228375487,3.0869811168900156,1,0.9470000000000001
2,A1 SH,CROSS H CATTLE,2576.0,81.71887356647693,0.5650595850232236,13.091034021167916,14.558452058968387,3.0509615163662467,1,0.934
2,A1 SH,CROSS H CATTLE,2576.5,85.79684425685902,0.5909365086779872,13.460685455774536,15.433407488432373,3.1325601651531647,1,0.9209999999999999
2,A1 SH,CROSS H CATTLE,2577.0,84.53283881546028,0.5874043669864556,12.900265421465665,14.23905685287556,3.0700437029252017,1,0.9079999999999999
2,A1 SH,CROSS H CATTLE,2577.5,85.93198189213103,0.6172612723095838,13.511350207287537,15.694152004742122,3.106673085413428,1,0.895
2,A1 SH,CROSS H CATTLE,2578.0,79.60802835068053,0.5962428583256473,12.517988554717302,13.42318596495255,2.9697281289306328,1,0.882
2,A1 SH,CROSS H CATTLE,2578.5,86.11026993380548,0.6544419609112978,13.617568831598414,16.46105448475702,3.1615728488002834,1,0.868
2,A1 SH,CROSS H CATTLE,2579.0,82.63290656355005,0.6231532637945681,12.26602651576259,13.761017160125705,3.066244054513325,1,0.855
2,A1 SH,CROSS H CATTLE,2579.5,83.89094483424792,0.6181380878520902,11.884801752660566,13.129838267839904,3.0791284161850423,1,0.8420000000000001
2,A1 SH,CROSS H CATTLE,2580.0,88.55863577613133,0.6446836535888231,12.47311658256661,14.523089080214051,3.203320493564904,1,0.8290000000000001
2,A1 SH,CROSS H CATTLE,2580.5,82.97563747237857,0.6028291971861767,11.093397192331185,11.85377018789228,3.0951622994349663,1,0.816
2,A1 SH,CROSS H CATTLE,2581.0,89.42814915334493,0.644931849933766,12.183136483702167,15.322969814959874,3.282676809900354,1,0.8029999999999999
2,A1 SH,CROSS H CATTLE,2581.5,80.52254864755214,0.5844646805441529,9.880972899083458,11.595954756101717,3.0627638578574743,1,0.789
2,A1 SH,CROSS H CATTLE,2582.0,80.28088085232585,0.5827166961615566,8.778284476190075,11.7481090935634,3.041543388797363,1,0.7759999999999999
2,A1 SH,CROSS H CATTLE,2582.5,89.62592389815146,0.6222038762012061,9.128353432737294,15.1247285667392,3.200301330272244,1,0.763
2,A1 SH,CROSS H CATTLE,2583.0,87.72350579716871,0.5643832129604656,7.411664743133658,11.810461238974446,3.034806001979059,1,0.75
2,A1 SH,CROSS H CATTLE,2583.5,88.72039201416996,0.5396391945646867,7.425371813950007,11.068816611969094,3.0126583705013754,1,0.737
2,A1 SH,CROSS H CATTLE,2584.0,93.54144684987286,0.5641574412302782,9.415760322252922,14.476985799257696,3.203589900679709,1,0.7240000000000001
2,A1 SH,CROSS H CATTLE,2584.5,89.82263121361196,0.5423382427072894,10.167094795111439,15.665970665768425,3.2741926657688345,1,0.711
1,A1 SH,CROSS H CATTLE,2585.0,78.69113399532782,0.47576350873977663,9.64417968226056,14.186354764769618,3.2241069233519597,1,0.6970000000000001
1,A1 SH,CROSS H CATTLE,2585.5,66.11242889803049,0.39796158371462936,8.759665604929074,11.56776074531163,3.1425998328248737,1,0.684
1,A1 SH,CROSS H CATTLE,2586.0,62.17283522378337,0.36813689227087676,9.245583987021732,12.338085363075995,3.2155765059918093,1,0.6709999999999999
1,A1 SH,CROSS H CATTLE,2586.5,59.832635285182,0.33636162043999573,9.759192465250392,13.523731727727967,3.2698050167508033,1,0.6579999999999999
1,A1 SH,CROSS H CATTLE,2587.0,53.480808322593866,0.2389251589807096,8.500345601866801,10.417382231994326,3.069938612044944,1,0.645
1,A1 SH,CROSS H CATTLE,2587.5,59.65615248855099,0.21096564996146858,8.695938400081362,12.713257644975178,3.087928856911263,1,0.632
1,A1 SH,CROSS H CATTLE,2588.0,60.758904499810946,0.16913082842019778,7.578987674578678,14.070648369914796,3.0024378581120645,1,0.618
1,A1 SH,CROSS H CATTLE,2588.5,61.70182859506804,0.1396584932148235,6.427186501589016,15.581242962894011,2.930182061307125,1,0.605
1,A1 SH,CROSS H CATTLE,2589.0,64.5204024511791,0.13331807192571665,5.6900288041435685,17.92505825868229,2.939386867998961,1,0.5920000000000001
1,A1 SH,CROSS H CATTLE,2589.5,60.275917847090284,0.09749020099832853,3.9810401585234527,16.87226620667306,2.848229503515723,1,0.579
1,A1 SH,CROSS H CATTLE,2590.0,60.34661556680569,0.11170172635810098,4.119492806670119,17.924962439225823,2.926886127152444,1,0.5529999999999999
1,A1 SH,CROSS H CATTLE,2590.5,58.336013513082406,0.10059643542454315,4.195098838682346,16.50679568361262,2.8930957546387286,1,0.539
1,A1 SH,CROSS H CATTLE,2591.0,61.80558301377502,0.10559311458393456,5.112026200499533,17.247671305645,2.918221555741489,1,0.526
1,A1 SH,CROSS H CATTLE,2591.5,57.17900674507247,0.0572442642576024,4.010853311566731,15.396361535795043,2.734666888349882,1,0.513
1,A1 SH,CROSS H CATTLE,2592.0,64.05799574453462,0.09484486340250231,5.222917946416239,20.3538318820742,2.85250534809508,1,0.5
1,A1 SH,CROSS H CATTLE,2592.5,58.85901944672501,0.042469103971367245,3.9090812571645457,19.5555577592623,2.6643177085486895,1,0.48700000000000004
1,A1 SH,CROSS H CATTLE,2593.0,56.88907337318226,0.009948517094688362,3.0256346300799164,19.3975063957452,2.5673709672910836,1,0.474
1,A1 SH,CROSS H CATTLE,2593.5,55.17350577630195,-0.01957669903587885,1.9941703764184493,18.368013973948074,2.4850238430453517,1,0.434
1,A1 SH,CROSS H CATTLE,2594.0,58.83504090322663,-0.011642738333374711,2.1411334535821593,19.61453346622651,2.551143615414614,1,0.42100000000000004
1,A1 SH,CROSS H CATTLE,2594.5,61.63928981110753,-0.0039795645690466844,2.7725700409491787,21.06302598770739,2.6112944081043774,1,0.408
1,A1 SH,CROSS H CATTLE,2595.0,58.354787071856066,-0.02524526380234606,2.6769818578569002,19.97958569778312,2.5297405102775605,1,0.395
1,A1 SH,CROSS H CATTLE,2595.5,58.09541250942864,-0.025701565286690334,3.0372080718331675,20.354653532996192,2.51132928014748,1,0.382
1,A1 SH,CROSS H CATTLE,2596.0,60.31712063892993,-0.013519726453514392,3.613123322439986,21.683006606786694,2.552926881250247,1,0.368
1,A1 SH,CROSS H CATTLE,2596.5,62.073229241189644,0.002265201844069885,4.060233335171683,22.36937318851357,2.620891070402049,1,0.355
1,A1 SH,CROSS H CATTLE,2597.0,57.9116058354446,-0.020202040758709947,3.307853585508676,20.121926794010285,2.5574260057511338,1,0.342
1,A1 SH,CROSS H CATTLE,2597.5,55.08895540834598,-0.03527352399592598,2.5513033605083377,17.91120929704432,2.4915285909254075,1,0.32899999999999996
2,A1 SH,CROSS H CATTLE,2598.0,63.07591065460487,0.019656234612035448,3.665163358853116,20.28740516690182,2.6380428667807063,1,0.316
2,A1 SH,CROSS H CATTLE,2598.5,72.8823278904288,0.08754434226742039,4.797801740666665,22.50405814586952,2.787176110015406,1,0.303
2,A1 SH,CROSS H CATTLE,2599.0,69.60215194060915,0.060811107192383834,3.0253834111782263,17.23829081367741,2.565404916273121,1,0.289
2,A1 SH,CROSS H CATTLE,2599.5,82.31173758432645,0.1366572271300283,4.405150348212621,18.46244995764093,2.7100941198766253,1,0.276
2,A1 SH,CROSS H CATTLE,2600.0,90.99784717858525,0.19740462853848545,5.581472576041054,18.68598581917261,2.7957337913503713,1,0.263
1,A1 SH,CROSS H CATTLE,2600.5,84.03551572863236,0.19030176518524922,5.044919228494074,14.893812850420275,2.641600488975434,1,0.25
1,A1 SH,CROSS H CATTLE,2601.0,81.64606154341925,0.27238163695658857,7.038990020069592,17.82881701432408,2.84570474658567,1,0.22399999999999998
1,A1 SH,CROSS H CATTLE,2601.5,74.97171373530742,0.3227184304138442,8.079707074475465,19.08900002481526,2.993045229397203,1,0.21100000000000002
1,A1 SH,CROSS H CATTLE,2602.0,60.71176546483366,0.2643220312820695,6.2507482775910255,14.18501734720485,2.8028039544868584,1,0.19699999999999998
1,A1 SH,CROSS H CATTLE,2602.5,65.90563437884143,0.28328550932650787,6.6988566482497545,16.15127058370555,2.9277708800573046,1,0.184
1,A1 SH,CROSS H CATTLE,2603.0,66.99999816848097,0.254602848053218,5.60435445129522,15.182604777015603,2.8667024838751742,1,0.171
1,A1 SH,CROSS H CATTLE,2603.5,70.53154272062915,0.24417662257931783,5.003564916707947,15.154667299082337,2.823419837222071,1,0.158
2,A1 SH,CROSS H CATTLE,2604.0,76.84176113497865,0.24999542845019862,5.026842007656264,16.055419954081902,2.8090306001384513,1,0.145
2,A1 SH,CROSS H CATTLE,2604.5,81.08435987904922,0.24405188736850705,5.104099589683816,15.30538746057052,2.758648503600348,1,0.132
3,A1 SH,CROSS H CATTLE,2605.0,89.70136723555578,0.2789734028137277,6.061666712785566,16.638245523641036,2.818446450570782,1,0.11800000000000001
2,A1 SH,CROSS H CATTLE,2605.5,94.38054699585712,0.3090979820354463,5.441407127625106,18.802013648305493,2.758280153615785,1,0.105
2,A1 SH,CROSS H CATTLE,2606.0,98.33420159835636,0.3524236367622897,4.469974625273547,24.40984926556748,2.7271831282891648,1,0.092
2,A1 SH,CROSS H CATTLE,2606.5,89.91178819964884,0.3354449258746249,2.615610417265506,23.61256493604322,2.5360952014132496,1,0.079
2,A1 SH,CROSS H CATTLE,2607.0,94.03484995751077,0.440843495727669,5.846961279749848,24.310334809595766,2.852343782821773,1,0.066
2,A1 SH,CROSS H CATTLE,2607.5,84.70212228703109,0.4420248070769441,6.206842220071092,15.251852574512617,2.8488739231787212,1,0.039
2,A1 SH,CROSS H CATTLE,2608.0,93.23203244850443,0.5413412413429652,8.170758698836503,16.35193355873079,3.180615883214155,1,0.026000000000000002
8,A1 SH,CROSS H CATTLE,2608.5,80.07125691142662,0.5058356610956638,4.360784176237402,13.104530887281939,2.966485365703481,1,0.013000000000000001
8,A1 LM,CROSS H CATTLE,2609.0,83.842479251425,0.619010617150016,4.275699615944078,21.954466772643315,3.30404982672333,2,1.0
8,A1 LM,CROSS H CATTLE,2609.5,68.2884229109812,0.620528458638872,1.6119589612184175,20.82517085380718,3.325247183851836,2,0.977
8,A1 LM,CROSS H CATTLE,2610.0,55.169141979205726,0.6366096758456727,0.45993288333947047,17.3998490404019,3.544367185241071,2,0.955
8,A1 LM,CROSS H CATTLE,2610.5,51.52298252078032,0.6939974457841924,1.1844828834233603,14.182365210071433,4.056919217216057,2,0.932
8,A1 LM,CROSS H CATTLE,2611.0,54.40121892736244,0.7472264632720443,2.4000437030108652,11.68669504167898,4.571916999320044,2,0.909
8,A1 LM,CROSS H CATTLE,2611.5,60.56967829484018,0.7593997449694148,2.4784227809793533,9.016844658600585,4.817932748336341,2,0.8859999999999999
8,A1 LM,CROSS H CATTLE,2612.0,71.33178215526681,0.7699553624991897,2.0243260594366106,7.87497963380975,4.843373138351566,2,0.8640000000000001
4,A1 LM,CROSS H CATTLE,2612.5,87.92438672472004,0.8327823785316458,2.9186464623751607,9.818724429671569,4.844112135540952,2,0.841
4,A1 LM,CROSS H CATTLE,2613.0,94.63162413920067,0.8648408006904568,3.845100276239833,9.31818107916636,4.616518858496953,2,0.818
4,A1 LM,CROSS H CATTLE,2613.5,93.79294063848177,0.8730295450876784,5.18979482314718,8.10180688804804,4.306012156885038,2,0.795
4,A1 LM,CROSS H CATTLE,2614.0,90.595632745851,0.8828009971140707,7.751940705959921,8.185939265325757,4.07950341003291,2,0.773
4,A1 LM,CROSS H CATTLE,2614.5,89.81288749019065,0.9030055402739507,10.765069818157855,9.669999313979105,4.00083125873844,2,0.75
4,A1 LM,CROSS H CATTLE,2615.0,88.85141519240865,0.8788777673064986,11.760363953053513,8.539312529641537,3.8943137736798024,2,0.727
6,A1 LM,CROSS H CATTLE,2615.5,93.18615586431439,0.8583075921663144,11.759420746733674,7.3109527393755185,3.8535763674676824,2,0.705
6,A1 LM,CROSS H CATTLE,2616.0,103.31341012247889,0.8977161564604693,11.38365851551628,10.108925929863604,3.954244577581714,2,0.682
4,A1 LM,CROSS H CATTLE,2616.5,94.792588033085,0.8686955965555837,6.1935801075302095,9.17569752111197,3.647769595090446,2,0.659
6,A1 LM,CROSS H CATTLE,2617.0,87.45167950838292,0.9162275537433193,1.6755201460749847,14.301234930812088,3.5525870953520586,2,0.636
6,A1 LM,CROSS H CATTLE,2617.5,69.01527437319808,0.9235365282724789,-2.180870455838312,14.789894832689768,3.370007102962036,2,0.614
8,A1 LM,CROSS H CATTLE,2618.0,56.270516587891066,0.9520800179891079,-2.981635471713478,13.994810493184408,3.371599174614077,2,0.591
8,A1 LM,CROSS H CATTLE,2618.5,43.724183919220735,0.9364853138460075,-4.061109107064215,9.154358389887598,3.289774798594587,2,0.568
8,A1 LM,CROSS H CATTLE,2619.0,45.95804623106305,0.978437883996652,-3.022425671490991,7.329679172425722,3.4995137946993737,2,0.545
6,A1 LM,CROSS H CATTLE,2619.5,53.861578047846905,1.030818327047768,-1.6634281858751216,6.2373628426154575,3.782225661515142,2,0.523
6,A1 LM,CROSS H CATTLE,2620.0,68.98975718753778,1.1031244809039273,-0.04879808649888051,7.816450906648743,4.096349436875364,2,0.5
6,A1 LM,CROSS H CATTLE,2620.5,74.78924781222983,1.0967480998061772,-0.5684980478057802,5.15516434484574,4.100323226506661,2,0.47700000000000004
6,A1 LM,CROSS H CATTLE,2621.0,84.61416390006382,1.142977636768173,0.9474228189667833,6.713057792060528,4.308521323013582,2,0.455
6,A1 LM,CROSS H CATTLE,2621.5,84.41132808413556,1.1626177071126622,2.284449158800214,6.990803804488497,4.423036600291782,2,0.43200000000000005
5,A1 LM,CROSS H CATTLE,2622.0,75.77327971519648,1.1304368184250593,3.0471557499586295,5.187783404427828,4.319489132063869,2,0.409
5,A1 LM,CROSS H CATTLE,2622.5,77.14783846267605,1.151371090716615,6.187506544092777,8.023525413107468,4.364098619067276,2,0.386
5,A1 LM,CROSS H CATTLE,2623.0,70.59413393643457,1.0961381184071262,6.897106514363444,5.307178949874295,4.096290434718022,2,0.364
5,A1 LM,CROSS H CATTLE,2623.5,79.96184319309224,1.1402241100322983,8.756314481800963,8.513164077905984,4.210888334731362,2,0.341
5,A1 LM,CROSS H CATTLE,2624.0,76.66472954485734,1.100109810889649,6.227014349425015,5.520924194694326,4.087465483820821,2,0.318
6,A1 LM,CROSS H CATTLE,2624.5,76.3655957667899,1.098622512948859,4.580565644919939,6.049246835675157,4.1881871487748805,2,0.295
8,A1 LM,CROSS H CATTLE,2625.0,68.46637592901769,1.0635273387270288,2.676550651628917,4.838780520667834,4.222039997698675,2,0.273
8,A1 LM,CROSS H CATTLE,2625.5,66.99541532157741,1.0764825480301736,2.3431123106491545,6.315673700384321,4.436336107213093,2,0.25
8,A1 LM,CROSS H CATTLE,2626.0,69.94325206340768,1.104477537840852,2.6122354804766674,8.330569867565494,4.662215522493938,2,0.22699999999999998
8,A1 LM,CROSS H CATTLE,2626.5,67.099876137366,1.064086993930853,1.3564016448059935,6.136767717256819,4.570726576181099,2,0.205
6,A1 LM,CROSS H CATTLE,2627.0,74.6688593134363,1.0847741760834737,1.9707607127227322,7.380876254513305,4.622450490881378,2,0.182
6,A1 LM,CROSS H CATTLE,2627.5,80.8857271634611,1.1083596590455338,1.8507762810252366,6.305402548266305,4.600141237673813,2,0.159
